Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m
Muffyn,Ambitious Legend Gaming GC,0.73,262.657,1.246,117.318,0.589,0.932,0.163,0.173,0.211,175.0,https://www.vlr.gg/player/13232/muffyn?timespan=90d,0.3,1.0
Pr1ck,Blue Eyes White Dragon,0.946,192.903,0.949,124.497,0.691,0.677,0.311,0.101,0.145,923.0,https://www.vlr.gg/player/48695/pricckk?timespan=90d,0.0,0.0
aplycs,Reckoning Esports,1.007,186.767,0.971,128.573,0.713,0.661,0.275,0.058,0.051,730.0,https://www.vlr.gg/player/44919/aplycs?timespan=90d,0.955,0.825
marin,NOEZ FOXX,1.137,219.501,1.192,148.485,0.733,0.772,0.271,0.089,0.087,386.0,https://www.vlr.gg/player/1027/marin?timespan=90d,0.96,0.84
Liovin,Team Cece,0.57,157.0,0.41,118.7,0.63,0.37,0.21,0.05,0.16,19.0,https://www.vlr.gg/player/50049/liovin?timespan=90d,0.0,0.0
kudin,Team Cece,1.09,197.0,0.92,141.9,0.63,0.63,0.11,0.05,0.05,19.0,https://www.vlr.gg/player/50050/kudin?timespan=90d,0.0,0.0
ray,Team Cece,1.28,320.0,1.4,202.8,0.68,1.11,0.05,0.26,0.16,19.0,https://www.vlr.gg/player/50051/ray?timespan=90d,0.0,0.0
neill,Team Cece,0.57,135.0,0.56,89.9,0.63,0.47,0.26,0.11,0.11,19.0,https://www.vlr.gg/player/50052/neill?timespan=90d,0.0,0.0
Cece,Lucia Zenith,0.19,56.0,0.25,38.4,0.42,0.21,0.05,0.0,0.05,19.0,https://www.vlr.gg/player/46830/cece?timespan=90d,0.0,0.0
yTao,LP33,1.11,223.8,1.14,149.7,0.79,0.75,0.38,0.12,0.13,118.0,https://www.vlr.gg/player/2829/ytao?timespan=90d,0.0,0.0
maou,LP33,1.158,221.869,1.284,137.764,0.737,0.821,0.229,0.079,0.086,118.0,https://www.vlr.gg/player/2373/maou?timespan=90d,0.0,0.0
0n1y,LP33,1.19,231.3,1.35,147.1,0.74,0.81,0.23,0.05,0.07,118.0,https://www.vlr.gg/player/7860/0n1y?timespan=90d,0.0,0.0
1111111 Fu,LP33,0.86,210.7,0.9,136.8,0.77,0.68,0.21,0.2,0.17,118.0,https://www.vlr.gg/player/49959/1111111-fu?timespan=90d,0.0,0.0
Bosheng,LP33,1.167,199.973,1.253,125.944,0.765,0.763,0.381,0.053,0.051,118.0,https://www.vlr.gg/player/49960/bosheng?timespan=90d,0.0,0.0
SPARTA,Exsto Gaming,0.867,166.202,0.84,123.255,0.707,0.566,0.278,0.082,0.111,62.0,https://www.vlr.gg/player/49677/sparta?timespan=90d,,
AcZy,Exsto Gaming,1.158,243.075,1.31,156.342,0.753,0.925,0.208,0.189,0.075,53.0,https://www.vlr.gg/player/44723/aczy?timespan=90d,0.955,0.76
sommboiii,Exsto Gaming,1.073,208.197,1.105,139.023,0.739,0.727,0.297,0.079,0.077,223.0,https://www.vlr.gg/player/5209/sommboiii?timespan=90d,0.955,0.76
Spartabang,Exsto Gaming,1.004,209.343,1.028,139.1,0.74,0.734,0.35,0.067,0.102,223.0,https://www.vlr.gg/player/37185/spartabang?timespan=90d,0.955,0.76
Rossi,Exsto Gaming,1.067,246.289,1.079,155.921,0.747,0.795,0.292,0.236,0.174,223.0,https://www.vlr.gg/player/31640/rossi?timespan=90d,0.955,0.76
Kyun,Exsto Gaming,0.991,192.764,1.065,124.976,0.696,0.687,0.24,0.056,0.05,161.0,https://www.vlr.gg/player/17990/kyun?timespan=90d,0.955,0.76
NOVAE,Rub n' Pug,1.045,210.018,1.045,140.647,0.682,0.769,0.138,0.12,0.112,401.0,https://www.vlr.gg/player/36676/novae?timespan=90d,0.955,0.76
gon,Nemesis,0.789,169.705,0.695,114.048,0.652,0.524,0.403,0.074,0.147,149.0,https://www.vlr.gg/player/43115/gon?timespan=90d,,
WisdomCats,Tiny Turtle Squad,0.847,170.139,0.741,114.893,0.662,0.537,0.366,0.044,0.052,115.0,https://www.vlr.gg/player/43169/wisdomcats?timespan=90d,,
Zeo,Tiny Turtle Squad,1.007,201.68,0.973,135.12,0.735,0.706,0.268,0.067,0.04,75.0,https://www.vlr.gg/player/49800/zeo?timespan=90d,,
IFlySausages,D'Versity Zenith,0.35,116.0,0.31,92.2,0.56,0.28,0.39,0.06,0.17,18.0,https://www.vlr.gg/player/36681/iflysausages?timespan=90d,0.0,0.0
Micera,Team Micera,0.61,138.0,0.53,88.7,0.56,0.44,0.06,0.0,0.06,18.0,https://www.vlr.gg/player/50056/micera?timespan=90d,0.0,0.0
einzuri,Team Micera,0.19,35.0,0.13,24.1,0.33,0.11,0.22,0.0,0.22,18.0,https://www.vlr.gg/player/50057/einzuri?timespan=90d,0.0,0.0
ZesBeeW,Rival Esports,1.37,294.0,1.27,190.0,0.83,1.06,0.33,0.17,0.22,18.0,https://www.vlr.gg/player/2380/zesbeew?timespan=90d,0.0,0.0
oyasumii,Team Micera,1.1,200.0,0.93,130.3,0.89,0.72,0.39,0.0,0.11,18.0,https://www.vlr.gg/player/50058/oyasumii?timespan=90d,0.0,0.0
mitch,Cloud9,0.855,158.179,0.805,108.758,0.633,0.538,0.385,0.075,0.095,106.0,https://www.vlr.gg/player/612/mitch?timespan=90d,0.926,0.953
Xeppaa,Cloud9,0.978,197.42,0.966,124.749,0.747,0.713,0.479,0.069,0.089,329.0,https://www.vlr.gg/player/7871/xeppaa?timespan=90d,0.988,0.996
v1c,Cloud9,0.99,175.976,0.944,114.328,0.761,0.611,0.493,0.069,0.072,502.0,https://www.vlr.gg/player/17433/v1c?timespan=90d,0.909,0.963
OXY,Cloud9,1.207,270.371,1.259,172.215,0.75,0.934,0.219,0.236,0.179,502.0,https://www.vlr.gg/player/18796/oxy?timespan=90d,0.884,0.989
moose,Cloud9,0.942,166.978,0.942,112.688,0.704,0.587,0.246,0.059,0.081,609.0,https://www.vlr.gg/player/7458/moose?timespan=90d,0.916,0.981
Yii,TUMT Orcinus,0.622,131.486,0.598,93.967,0.668,0.473,0.279,0.057,0.083,72.0,https://www.vlr.gg/player/49917/yii?timespan=90d,0.0,0.0
xiaoxia,TUMT Orcinus,0.881,191.25,0.927,131.614,0.558,0.697,0.071,0.097,0.182,72.0,https://www.vlr.gg/player/49982/xiaoxia?timespan=90d,0.0,0.0
MiuMiuKK,TUMT Orcinus,1.139,224.444,1.136,153.488,0.682,0.764,0.223,0.055,0.041,72.0,https://www.vlr.gg/player/49983/miumiukk?timespan=90d,0.0,0.0
Spectre,TUMT Orcinus,0.782,170.333,0.777,110.842,0.657,0.57,0.238,0.085,0.21,72.0,https://www.vlr.gg/player/49980/spectre?timespan=90d,0.0,0.0
Nightmare,TUMT Orcinus,1.129,222.438,1.141,143.233,0.638,0.79,0.167,0.109,0.082,72.0,https://www.vlr.gg/player/49981/nightmare?timespan=90d,0.0,0.0
Esuki,Niflheimr,0.97,182.646,0.978,120.618,0.748,0.646,0.191,0.064,0.075,79.0,https://www.vlr.gg/player/49961/esuki?timespan=90d,0.0,0.0
LoNe1y,Niflheimr,0.777,154.968,0.836,100.62,0.632,0.569,0.241,0.051,0.14,79.0,https://www.vlr.gg/player/49962/lone1y?timespan=90d,0.0,0.0
tungyao,Niflheimr,1.163,216.089,1.229,145.153,0.747,0.772,0.317,0.063,0.075,79.0,https://www.vlr.gg/player/49963/tungyao?timespan=90d,0.0,0.0
Sushi0421,Niflheimr,0.999,199.114,1.09,125.261,0.682,0.709,0.201,0.089,0.026,79.0,https://www.vlr.gg/player/49964/sushi0421?timespan=90d,0.0,0.0
斗鱼丶阿肆,Niflheimr,1.021,232.347,1.044,155.946,0.659,0.797,0.155,0.204,0.217,79.0,https://www.vlr.gg/player/49965/?timespan=90d,0.0,0.0
ntk,Orquestra Do Maestro,1.14,234.584,1.125,156.467,0.78,0.745,0.441,0.1,0.105,170.0,https://www.vlr.gg/player/1607/ntk?timespan=90d,0.0,0.0
Kenkayyy,Orquestra Do Maestro,1.071,207.895,1.083,137.923,0.736,0.739,0.413,0.049,0.098,170.0,https://www.vlr.gg/player/32718/kenkayyy?timespan=90d,0.0,0.0
maestr0,Orquestra Do Maestro,1.245,251.905,1.37,152.809,0.775,0.893,0.365,0.085,0.044,132.0,https://www.vlr.gg/player/32717/maestr0?timespan=90d,0.0,0.0
forbanz,Orquestra Do Maestro,1.06,256.528,1.143,161.447,0.654,0.848,0.258,0.138,0.18,106.0,https://www.vlr.gg/player/22964/forbanz?timespan=90d,0.0,0.0
woddy,Cumberland Phoenix,1.184,221.484,1.251,149.134,0.747,0.806,0.264,0.071,0.055,1245.0,https://www.vlr.gg/player/3450/woddy?timespan=90d,0.0,0.0
Makaveli,Orangutan,1.023,204.583,1.134,134.98,0.71,0.739,0.203,0.117,0.118,519.0,https://www.vlr.gg/player/30693/makaveli?timespan=90d,,
Venka,Orangutan,1.104,251.651,1.218,165.147,0.692,0.894,0.162,0.216,0.152,572.0,https://www.vlr.gg/player/27336/venka?timespan=90d,0.978,0.912
deecee,Orangutan,0.968,182.64,1.01,124.595,0.694,0.659,0.257,0.095,0.084,659.0,https://www.vlr.gg/player/26376/deecee?timespan=90d,0.978,0.912
Techno,Orangutan,1.081,208.553,1.124,135.268,0.73,0.733,0.335,0.113,0.107,875.0,https://www.vlr.gg/player/27775/techno?timespan=90d,0.989,0.956
hellff,Orangutan,1.052,192.764,1.048,128.014,0.727,0.673,0.361,0.078,0.08,875.0,https://www.vlr.gg/player/3627/hellff?timespan=90d,0.988,0.971
Hoax,Orangutan,1.112,202.135,1.148,135.349,0.744,0.709,0.351,0.056,0.047,875.0,https://www.vlr.gg/player/3639/hoax?timespan=90d,0.993,0.942
Setrod,GOOD BOY,0.93,205.734,1.004,134.197,0.631,0.725,0.19,0.125,0.132,259.0,https://www.vlr.gg/player/50025/setrod?timespan=90d,0.0,0.0
Owen,GOOD BOY,1.055,191.174,1.085,127.47,0.791,0.71,0.392,0.043,0.051,291.0,https://www.vlr.gg/player/49951/owen?timespan=90d,0.0,0.0
rAb1q,GOOD BOY,1.139,236.765,1.175,157.647,0.724,0.783,0.358,0.121,0.132,291.0,https://www.vlr.gg/player/34183/rab1q?timespan=90d,0.0,0.0
Nastiness,GOOD BOY,1.21,253.808,1.295,158.87,0.719,0.886,0.183,0.174,0.137,291.0,https://www.vlr.gg/player/49953/nastiness?timespan=90d,0.0,0.0
Au1oek,GOOD BOY,0.986,183.564,1.032,127.905,0.742,0.679,0.356,0.048,0.065,291.0,https://www.vlr.gg/player/40502/au1oek?timespan=90d,0.0,0.0
uuuuuuuuuuuuuuuu,GOOD BOY,1.418,202.594,2.324,123.834,0.906,0.752,0.157,0.032,0.0,32.0,https://www.vlr.gg/player/49952/uuuuuuuuuuuuuuuu?timespan=90d,0.0,0.0
valyn,G2 Esports,1.1,211.332,1.161,137.971,0.742,0.753,0.348,0.085,0.118,410.0,https://www.vlr.gg/player/3885/valyn?timespan=90d,0.986,0.993
jawgemo,G2 Esports,1.205,260.709,1.279,165.832,0.736,0.908,0.271,0.185,0.152,466.0,https://www.vlr.gg/player/3993/jawgemo?timespan=90d,0.987,0.999
trent,G2 Esports,1.245,233.633,1.255,155.667,0.747,0.803,0.357,0.089,0.08,583.0,https://www.vlr.gg/player/15500/trent?timespan=90d,0.975,0.993
JonahP,G2 Esports,0.884,164.046,0.823,109.224,0.751,0.551,0.467,0.058,0.095,314.0,https://www.vlr.gg/player/4581/jonahp?timespan=90d,0.986,0.992
leaf,G2 Esports,1.129,228.041,1.156,144.14,0.703,0.779,0.298,0.14,0.113,413.0,https://www.vlr.gg/player/7873/leaf?timespan=90d,0.983,0.999
wAvE,Asterisk,0.976,191.839,0.929,127.338,0.679,0.675,0.273,0.081,0.111,409.0,https://www.vlr.gg/player/22054/wave?timespan=90d,,
River,Asterisk,0.878,173.356,0.853,114.466,0.674,0.609,0.296,0.051,0.085,308.0,https://www.vlr.gg/player/43398/river?timespan=90d,,
YasH,Asterisk,0.874,213.628,0.876,139.161,0.674,0.721,0.173,0.167,0.179,584.0,https://www.vlr.gg/player/43389/yash?timespan=90d,,
rinsat,Asterisk,0.979,228.059,0.942,151.774,0.679,0.796,0.31,0.104,0.115,291.0,https://www.vlr.gg/player/49570/rinsat?timespan=90d,,
Icarus,Asterisk,0.928,175.356,0.94,122.579,0.648,0.621,0.145,0.049,0.076,584.0,https://www.vlr.gg/player/27755/icarus?timespan=90d,,
Estrella,Rex Regum Qeon,0.916,175.838,1.005,115.475,0.67,0.605,0.471,0.036,0.045,201.0,https://www.vlr.gg/player/25025/estrella?timespan=90d,0.992,0.975
Monyet,Rex Regum Qeon,1.112,230.965,1.106,140.374,0.725,0.831,0.367,0.145,0.109,189.0,https://www.vlr.gg/player/8497/monyet?timespan=90d,0.986,0.956
xffero,Rex Regum Qeon,0.919,203.376,1.029,132.483,0.676,0.732,0.227,0.078,0.077,202.0,https://www.vlr.gg/player/4871/xffero?timespan=90d,0.987,0.971
Jemkin,Rex Regum Qeon,0.752,221.444,1.299,117.442,0.631,0.819,0.184,0.091,0.154,216.0,https://www.vlr.gg/player/24895/jemkin?timespan=90d,0.989,0.957
Kushy,Rex Regum Qeon,0.959,208.278,1.067,127.898,0.7,0.759,0.23,0.109,0.124,258.0,https://www.vlr.gg/player/4866/kushy?timespan=90d,0.974,0.887
xdd,姊姊壞了我好愛,0.761,172.5,0.736,114.286,0.661,0.588,0.229,0.089,0.126,56.0,https://www.vlr.gg/player/49970/xdd?timespan=90d,0.0,0.0
姊姊好壞我好愛,姊姊壞了我好愛,1.112,232.873,1.055,148.609,0.705,0.814,0.196,0.157,0.052,96.0,https://www.vlr.gg/player/49618/?timespan=90d,0.0,0.0
Teddy,姊姊壞了我好愛,0.912,198.125,0.994,133.838,0.66,0.73,0.286,0.054,0.109,56.0,https://www.vlr.gg/player/49971/teddy?timespan=90d,0.0,0.0
命运不配做我的对手,姊姊壞了我好愛,0.653,134.643,0.621,82.637,0.573,0.463,0.447,0.018,0.089,56.0,https://www.vlr.gg/player/49972/?timespan=90d,0.0,0.0
glacier,姊姊壞了我好愛,1.239,295.804,1.36,183.625,0.714,1.072,0.125,0.127,0.216,56.0,https://www.vlr.gg/player/49973/glacier?timespan=90d,0.0,0.0
Ginilson,TotalePRO,0.958,200.421,0.988,129.682,0.688,0.692,0.242,0.105,0.115,476.0,https://www.vlr.gg/player/6222/ginilson?timespan=90d,0.0,0.0
bruninej,TotalePRO,1.192,233.14,1.202,153.947,0.77,0.833,0.354,0.131,0.119,350.0,https://www.vlr.gg/player/16620/bruninej?timespan=90d,0.0,0.0
Loweed,TotalePRO,1.004,188.332,1.001,124.925,0.751,0.667,0.407,0.081,0.08,496.0,https://www.vlr.gg/player/8896/loweed?timespan=90d,0.0,0.0
RND,TotalePRO,0.856,199.116,0.891,131.632,0.705,0.674,0.19,0.137,0.176,225.0,https://www.vlr.gg/player/1999/rnd?timespan=90d,0.0,0.0
duhT,TotalePRO,1.228,219.646,1.211,145.675,0.781,0.754,0.413,0.056,0.038,476.0,https://www.vlr.gg/player/5342/duht?timespan=90d,0.0,0.0
guuih,Stellae Gaming,1.036,179.565,1.081,119.316,0.722,0.676,0.218,0.07,0.06,318.0,https://www.vlr.gg/player/6202/guuih?timespan=90d,0.0,0.0
bezn1,Stellae Gaming,0.954,205.841,0.93,131.355,0.725,0.678,0.377,0.136,0.085,338.0,https://www.vlr.gg/player/1567/bezn1?timespan=90d,0.0,0.0
Siduzord,Stellae Gaming,1.133,196.872,1.135,127.279,0.731,0.7,0.314,0.07,0.065,338.0,https://www.vlr.gg/player/3424/siduzord?timespan=90d,0.0,0.0
phc,Stellae Gaming,1.265,218.251,1.431,145.695,0.785,0.835,0.424,0.088,0.044,353.0,https://www.vlr.gg/player/36433/phc?timespan=90d,0.0,0.0
phonics,Stellae Gaming,0.41,108.0,0.33,75.8,0.45,0.3,0.35,0.0,0.0,20.0,https://www.vlr.gg/player/2210/phonics?timespan=90d,0.0,0.0
player,All Gamers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/46749/player?timespan=90d,1.0,1.0
bunt,All Gamers,0.66,166.769,0.699,104.054,0.796,0.589,0.258,0.082,0.078,39.0,https://www.vlr.gg/player/25949/bunt?timespan=90d,1.0,1.0
monk,All Gamers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/14431/monk?timespan=90d,1.0,1.0
deLb,All Gamers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/10821/delb?timespan=90d,0.989,0.967
Spitfires,All Gamers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/4881/spitfires?timespan=90d,0.999,0.993
K1ra,All Gamers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/46748/k1ra?timespan=90d,1.0,1.0
X3B,All Gamers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/37019/x3b?timespan=90d,1.0,1.0
whzy,Bilibili Gaming,0.91,235.828,1.116,134.874,0.693,0.852,0.211,0.211,0.18,497.0,https://www.vlr.gg/player/4885/whzy?timespan=90d,0.999,0.996
Levius,Bilibili Gaming,0.865,195.303,1.004,115.158,0.68,0.689,0.243,0.074,0.075,451.0,https://www.vlr.gg/player/40845/levius?timespan=90d,1.0,1.0
rushia,Bilibili Gaming,0.827,154.24,0.851,86.839,0.731,0.564,0.423,0.051,0.083,497.0,https://www.vlr.gg/player/48878/rushia?timespan=90d,1.0,1.0
nephh,Bilibili Gaming,1.101,210.24,1.067,128.819,0.725,0.735,0.514,0.074,0.028,482.0,https://www.vlr.gg/player/10698/nephh?timespan=90d,0.994,0.977
Knight,Bilibili Gaming,0.938,189.414,1.003,115.751,0.759,0.656,0.322,0.127,0.089,497.0,https://www.vlr.gg/player/4774/knight?timespan=90d,1.0,1.0
IceFeaTheR,你媽買菜必漲價,0.387,113.667,0.425,70.253,0.435,0.399,0.033,0.097,0.065,30.0,https://www.vlr.gg/player/49942/icefeather?timespan=90d,0.0,0.0
吧噗的狗汪汪,你媽買菜必漲價,0.6,153.8,0.519,109.733,0.569,0.466,0.167,0.069,0.269,30.0,https://www.vlr.gg/player/49943/?timespan=90d,0.0,0.0
天安門第一坦克手,你媽買菜必漲價,0.59,116.5,0.44,73.6,0.47,0.4,0.17,0.03,0.13,30.0,https://www.vlr.gg/player/49944/?timespan=90d,0.0,0.0
我期待的不是雪而是有你的冬天,你媽買菜必漲價,0.477,143.267,0.5,85.393,0.403,0.468,0.065,0.101,0.102,30.0,https://www.vlr.gg/player/49945/?timespan=90d,0.0,0.0
QUQUQUQUQ,你媽買菜必漲價,0.24,93.5,0.28,71.8,0.43,0.27,0.13,0.0,0.13,30.0,https://www.vlr.gg/player/49946/ququququq?timespan=90d,0.0,0.0
swag,PR0NETS,0.995,195.231,0.986,129.713,0.742,0.655,0.328,0.089,0.082,367.0,https://www.vlr.gg/player/15361/swag?timespan=90d,0.0,0.0
GuhRVN,PR0NETS,1.214,215.086,1.274,143.805,0.757,0.739,0.372,0.092,0.091,311.0,https://www.vlr.gg/player/1581/guhrvn?timespan=90d,0.0,0.0
Leozin,PR0NETS,1.123,211.706,1.184,135.42,0.727,0.78,0.388,0.07,0.072,311.0,https://www.vlr.gg/player/8881/leozin?timespan=90d,0.0,0.0
jzz,PR0NETS,1.137,206.722,1.279,136.463,0.758,0.777,0.252,0.08,0.052,311.0,https://www.vlr.gg/player/13093/jzz?timespan=90d,0.0,0.0
Zanatsu,PR0NETS,1.062,239.807,1.165,156.6,0.728,0.86,0.206,0.204,0.183,367.0,https://www.vlr.gg/player/3455/zanatsu?timespan=90d,0.0,0.0
Minimise,JiJieHao,1.038,212.891,1.13,134.582,0.775,0.752,0.42,0.125,0.121,649.0,https://www.vlr.gg/player/5228/minimise?timespan=90d,0.991,0.981
Dragon,JiJieHao,1.203,225.986,1.334,151.308,0.739,0.826,0.279,0.12,0.074,649.0,https://www.vlr.gg/player/6659/dragon?timespan=90d,0.978,0.912
LEW,JiJieHao,1.147,241.125,1.3,158.376,0.752,0.848,0.219,0.167,0.098,649.0,https://www.vlr.gg/player/1062/lew?timespan=90d,0.978,0.912
IKANA,JiJieHao,1.088,197.816,1.184,132.567,0.742,0.695,0.313,0.057,0.067,561.0,https://www.vlr.gg/player/26310/ikana?timespan=90d,0.955,0.793
tixx,JiJieHao,1.17,221.068,1.252,143.499,0.79,0.777,0.433,0.12,0.051,611.0,https://www.vlr.gg/player/12968/tixx?timespan=90d,0.955,0.82
punda,JiJieHao,1.074,223.459,1.049,156.664,0.701,0.755,0.376,0.088,0.084,237.0,https://www.vlr.gg/player/3294/punda?timespan=90d,,
K4DAVRA,Gentle Mates,1.314,230.553,1.327,157.383,0.766,0.852,0.443,0.02,0.041,47.0,https://www.vlr.gg/player/20871/k4davra?timespan=90d,1.0,1.0
RobbieBk,Gentle Mates,1.33,216.5,1.37,142.2,0.79,0.79,0.3,0.15,0.04,47.0,https://www.vlr.gg/player/5893/robbiebk?timespan=90d,0.985,0.91
Minny,Gentle Mates,1.04,222.0,1.09,132.3,0.72,0.81,0.11,0.17,0.0,47.0,https://www.vlr.gg/player/23169/minny?timespan=90d,0.982,0.867
Zyppan,Gentle Mates,0.959,194.165,0.952,132.073,0.71,0.697,0.37,0.11,0.098,335.0,https://www.vlr.gg/player/11/zyppan?timespan=90d,0.99,1.0
Click,Gentle Mates,1.191,289.071,1.278,181.048,0.722,1.0,0.192,0.263,0.177,265.0,https://www.vlr.gg/player/7866/click?timespan=90d,0.65,1.0
Jway,RED Canids,1.157,224.833,1.195,155.3,0.74,0.818,0.242,0.113,0.123,132.0,https://www.vlr.gg/player/41851/jway?timespan=90d,0.0,0.0
glym,RED Canids,0.937,179.31,0.98,117.334,0.723,0.643,0.274,0.052,0.083,174.0,https://www.vlr.gg/player/2006/glym?timespan=90d,0.0,0.0
Saalped,RED Canids,1.006,195.8,0.998,130.733,0.664,0.701,0.133,0.067,0.075,132.0,https://www.vlr.gg/player/41445/saalped?timespan=90d,0.0,0.0
coconut,Xi Lai Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/12365/coconut?timespan=90d,1.0,1.0
Viva,Xi Lai Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/36415/viva?timespan=90d,0.999,0.995
Rarga,Xi Lai Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/22047/rarga?timespan=90d,0.995,0.976
happywei,Xi Lai Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/37927/happywei?timespan=90d,0.994,0.97
YOU,Xi Lai Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/4710/you?timespan=90d,1.0,1.0
MarT1n,Xi Lai Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/36668/mart1n?timespan=90d,0.999,0.994
ZiXuan,Xi Lai Gaming,0.928,186.525,0.881,128.263,0.741,0.598,0.475,0.097,0.092,251.0,https://www.vlr.gg/player/4763/zixuan?timespan=90d,1.0,1.0
LeVi,RIVAL,1.02,181.838,1.016,120.76,0.734,0.637,0.348,0.061,0.074,980.0,https://www.vlr.gg/player/18704/levi?timespan=90d,,
Flashback,DRX,1.217,219.611,1.229,160.689,0.745,0.805,0.203,0.1,0.048,571.0,https://www.vlr.gg/player/35013/flashback?timespan=90d,0.978,0.994
MaKo,DRX,0.999,184.137,1.061,113.24,0.741,0.67,0.411,0.075,0.108,474.0,https://www.vlr.gg/player/4462/mako?timespan=90d,0.999,0.997
Athan,DRX,1.049,186.063,0.893,133.062,0.736,0.626,0.446,0.066,0.078,571.0,https://www.vlr.gg/player/34982/athan?timespan=90d,0.932,0.98
free1ng,DRX,1.036,183.636,0.96,125.506,0.735,0.631,0.242,0.069,0.109,474.0,https://www.vlr.gg/player/1916/free1ng?timespan=90d,0.0,0.0
