Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m
Malix,Berzerkers,0.44,120.0,0.44,84.2,0.41,0.41,0.06,0.06,0.06,17.0,https://www.vlr.gg/player/14316/malix?timespan=all,0.85,0.85
Cobra,Wygers,1.03,199.146,0.998,131.328,0.699,0.71,0.285,0.046,0.068,133.0,https://www.vlr.gg/player/23082/cobra?timespan=all,0.85,0.85
Xpiryy,Wygers,0.752,181.577,0.776,118.931,0.619,0.636,0.161,0.152,0.153,123.0,https://www.vlr.gg/player/48952/xpiryy?timespan=all,0.85,0.85
t1tan,Wygers,0.951,204.881,0.959,130.33,0.681,0.739,0.148,0.151,0.092,123.0,https://www.vlr.gg/player/48953/t1tan?timespan=all,0.85,0.85
Dubstep,Wygers,0.619,143.687,0.549,97.323,0.625,0.456,0.366,0.055,0.04,123.0,https://www.vlr.gg/player/48955/dubstep?timespan=all,0.85,0.85
BujaXD,Wygers,1.07,221.7,1.01,141.6,0.63,0.76,0.37,0.11,0.14,123.0,https://www.vlr.gg/player/48956/bujaxd?timespan=all,0.85,0.85
ElBicho,Wygers,0.44,111.0,0.39,68.1,0.6,0.35,0.3,0.0,0.0,20.0,https://www.vlr.gg/player/48954/elbicho?timespan=all,0.85,0.85
jduh,Al-Qadsiah Esports GC,1.122,207.271,1.157,135.419,0.736,0.743,0.341,0.078,0.07,5973.0,https://www.vlr.gg/player/17332/jduh?timespan=all,0.85,0.85
schnellÆ,Al-Qadsiah Esports GC,1.042,226.906,1.119,145.803,0.719,0.809,0.206,0.157,0.145,5354.0,https://www.vlr.gg/player/19383/schnell?timespan=all,0.85,0.85
Felipa,Al-Qadsiah Esports GC,1.036,199.3,1.026,130.968,0.75,0.691,0.393,0.085,0.08,5123.0,https://www.vlr.gg/player/17339/felipa?timespan=all,0.85,0.85
Anva,Al-Qadsiah Esports GC,1.086,221.288,1.132,146.305,0.717,0.776,0.245,0.11,0.099,4599.0,https://www.vlr.gg/player/24100/anva?timespan=all,0.85,0.85
Cloudy,Gen.G Global Academy,0.871,185.196,0.888,121.57,0.667,0.644,0.284,0.092,0.09,2223.0,https://www.vlr.gg/player/9192/cloudy?timespan=all,0.85,0.85
Ash,Gen.G Global Academy,1.101,234.3,1.143,151.709,0.721,0.816,0.201,0.177,0.149,2360.0,https://www.vlr.gg/player/25017/ash?timespan=all,0.85,0.85
Rain,Gen.G Global Academy,0.894,215.132,0.892,135.932,0.65,0.702,0.279,0.159,0.196,2688.0,https://www.vlr.gg/player/4130/rain?timespan=all,0.85,0.85
Bruxo,F4TALITY,0.984,195.709,0.961,133.23,0.698,0.679,0.287,0.092,0.096,869.0,https://www.vlr.gg/player/45864/bruxo?timespan=all,0.85,0.85
xanti,Formulation GC,0.984,180.609,0.977,119.964,0.693,0.652,0.328,0.058,0.076,1535.0,https://www.vlr.gg/player/38116/xanti?timespan=all,0.85,0.85
Addi,Formulation GC,1.09,227.83,1.12,147.746,0.715,0.799,0.286,0.135,0.116,3003.0,https://www.vlr.gg/player/38025/addi?timespan=all,0.85,0.85
Scarlett,Formulation GC,1.063,216.711,1.11,140.131,0.72,0.76,0.201,0.166,0.124,4580.0,https://www.vlr.gg/player/26693/scarlett?timespan=all,0.85,0.85
noze,Formulation GC,1.142,212.922,1.218,142.434,0.715,0.769,0.211,0.09,0.066,2259.0,https://www.vlr.gg/player/30240/noze?timespan=all,0.85,0.85
Mali,Formulation GC,1.007,219.703,1.057,142.995,0.692,0.764,0.213,0.177,0.165,1745.0,https://www.vlr.gg/player/43884/mali?timespan=all,0.85,0.85
selin,Formulation GC,1.12,197.463,1.201,133.993,0.731,0.718,0.209,0.068,0.058,967.0,https://www.vlr.gg/player/30138/selin?timespan=all,0.85,0.85
LgenD,Fractious Esports,0.953,226.201,1.047,148.688,0.626,0.802,0.138,0.182,0.207,662.0,https://www.vlr.gg/player/45909/lgend?timespan=all,0.85,0.85
Mind,Fractious Esports,1.046,206.369,1.059,135.971,0.727,0.742,0.286,0.086,0.086,1495.0,https://www.vlr.gg/player/25106/mind?timespan=all,0.85,0.85
Mark,Fractious Esports,0.974,192.907,0.939,130.696,0.713,0.682,0.319,0.071,0.066,1881.0,https://www.vlr.gg/player/18207/mark?timespan=all,0.85,0.85
bloom,Fractious Esports,1.001,201.376,0.992,130.022,0.731,0.703,0.42,0.102,0.112,1223.0,https://www.vlr.gg/player/36638/bloom?timespan=all,0.85,0.85
CORONEL,Fractious Esports,1.092,200.697,1.07,132.859,0.726,0.716,0.368,0.072,0.056,1196.0,https://www.vlr.gg/player/27820/coronel?timespan=all,0.85,0.85
Palla,Stellae Gaming,1.052,248.628,1.081,160.315,0.707,0.846,0.228,0.191,0.167,2561.0,https://www.vlr.gg/player/15681/palla?timespan=all,0.85,0.85
APEX,SZK Esports,0.943,196.523,0.925,131.593,0.691,0.679,0.298,0.092,0.102,3383.0,https://www.vlr.gg/player/2853/apex?timespan=all,0.85,0.85
varuxx,SZK Esports,1.089,223.567,1.124,150.064,0.731,0.784,0.232,0.137,0.098,1773.0,https://www.vlr.gg/player/32300/varuxx?timespan=all,0.85,0.85
OneSnipeKO,Life's a Game,1.072,206.107,1.079,137.565,0.713,0.746,0.24,0.091,0.089,5717.0,https://www.vlr.gg/player/6537/onesnipeko?timespan=all,0.85,0.85
PapaSmurf,Life's a Game,0.986,209.267,0.967,135.548,0.724,0.716,0.368,0.093,0.094,11449.0,https://www.vlr.gg/player/14787/papasmurf?timespan=all,0.85,0.85
Sueiy,Life's a Game,1.055,218.18,1.059,144.314,0.706,0.764,0.256,0.11,0.115,2640.0,https://www.vlr.gg/player/34431/sueiy?timespan=all,0.85,0.85
Mueda,Life's a Game,0.852,175.605,0.833,116.226,0.658,0.616,0.203,0.088,0.112,6223.0,https://www.vlr.gg/player/10950/mueda?timespan=all,0.85,0.85
Bad,Life's a Game,1.077,237.37,1.089,155.573,0.701,0.838,0.211,0.146,0.139,3824.0,https://www.vlr.gg/player/19785/bad?timespan=all,0.85,0.85
Zeno,Dragon Ranger Gaming,1.024,189.433,0.96,124.224,0.753,0.657,0.428,0.075,0.072,2619.0,https://www.vlr.gg/player/11705/zeno?timespan=all,0.85,0.85
theory,FUEGO,1.047,197.218,1.045,131.72,0.725,0.689,0.315,0.067,0.078,4672.0,https://www.vlr.gg/player/7618/theory?timespan=all,0.85,0.85
edu,FUEGO,0.901,166.119,0.85,111.71,0.723,0.595,0.342,0.059,0.065,1466.0,https://www.vlr.gg/player/35583/edu?timespan=all,0.85,0.85
BandiCoot,FUEGO,1.1,209.765,1.149,131.548,0.758,0.733,0.327,0.1,0.083,5113.0,https://www.vlr.gg/player/2753/bandicoot?timespan=all,0.85,0.85
Bull3ts,FUEGO,0.972,221.098,0.994,145.269,0.67,0.777,0.189,0.172,0.176,1243.0,https://www.vlr.gg/player/39538/bull3ts?timespan=all,0.85,0.85
drakk,FUEGO,1.077,246.086,1.109,156.868,0.696,0.847,0.204,0.215,0.194,2327.0,https://www.vlr.gg/player/10556/drakk?timespan=all,0.85,0.85
Dobsha,FUSION,1.124,227.194,1.233,141.941,0.716,0.807,0.171,0.145,0.099,3216.0,https://www.vlr.gg/player/2497/dobsha?timespan=all,0.85,0.85
Xhowi,FUSION,1.043,213.443,1.077,139.225,0.715,0.749,0.251,0.108,0.112,5320.0,https://www.vlr.gg/player/8792/xhowi?timespan=all,0.85,0.85
prask,FUSION,0.876,186.618,0.868,123.958,0.664,0.648,0.212,0.077,0.099,1833.0,https://www.vlr.gg/player/17694/prask?timespan=all,0.85,0.85
MiniNiwde,FUSION,1.095,216.062,1.083,140.867,0.743,0.76,0.339,0.084,0.072,3501.0,https://www.vlr.gg/player/8790/mininiwde?timespan=all,0.85,0.85
Jrmzie,FUSION,1.152,232.391,1.202,153.194,0.725,0.834,0.252,0.116,0.087,2179.0,https://www.vlr.gg/player/36405/jrmzie?timespan=all,0.85,0.85
Moothie,T1 Academy,1.12,215.994,1.136,138.093,0.715,0.752,0.266,0.103,0.091,4543.0,https://www.vlr.gg/player/806/moothie?timespan=all,0.85,0.85
TenTen,T1 Academy,1.188,256.079,1.256,162.845,0.713,0.881,0.19,0.205,0.168,2079.0,https://www.vlr.gg/player/29839/tenten?timespan=all,0.85,0.85
exa,T1 Academy,1.084,215.134,1.119,140.337,0.755,0.759,0.349,0.094,0.091,7110.0,https://www.vlr.gg/player/30556/exa?timespan=all,0.85,0.85
GangPin,T1 Academy,1.086,210.167,1.123,135.985,0.756,0.742,0.319,0.102,0.085,3468.0,https://www.vlr.gg/player/4664/gangpin?timespan=all,0.85,0.85
DH,T1 Academy,1.206,253.374,1.278,165.888,0.715,0.898,0.221,0.167,0.125,573.0,https://www.vlr.gg/player/43057/dh?timespan=all,0.85,0.85
leeni,FOKUS Sakura,1.098,232.36,1.131,151.166,0.715,0.804,0.238,0.171,0.153,3188.0,https://www.vlr.gg/player/40177/leeni?timespan=all,0.85,0.85
KXoma,FOKUS Sakura,0.995,175.987,0.957,118.728,0.735,0.628,0.378,0.055,0.057,3298.0,https://www.vlr.gg/player/20112/kxoma?timespan=all,0.85,0.85
star,FOKUS Sakura,1.236,256.462,1.356,165.021,0.736,0.932,0.22,0.181,0.129,1817.0,https://www.vlr.gg/player/40524/star?timespan=all,0.85,0.85
Karina,FOKUS Sakura,1.026,199.59,1.048,132.976,0.707,0.716,0.237,0.083,0.072,5680.0,https://www.vlr.gg/player/20730/karina?timespan=all,0.85,0.85
mimi,FOKUS Sakura,0.977,193.74,1.008,123.875,0.721,0.69,0.342,0.077,0.091,3071.0,https://www.vlr.gg/player/24177/mimi?timespan=all,0.85,0.85
Jade,ALTERNATE aTTaX Ruby,1.287,244.967,1.356,156.427,0.777,0.879,0.435,0.111,0.073,2939.0,https://www.vlr.gg/player/41207/jade?timespan=all,0.85,0.85
ginger,ALTERNATE aTTaX Ruby,1.018,213.063,1.073,137.186,0.712,0.748,0.253,0.107,0.11,5220.0,https://www.vlr.gg/player/19373/ginger?timespan=all,0.85,0.85
ellie,ALTERNATE aTTaX Ruby,1.168,244.545,1.26,158.477,0.736,0.864,0.185,0.174,0.139,3206.0,https://www.vlr.gg/player/37969/ellie?timespan=all,0.85,0.85
Blossi,ALTERNATE aTTaX Ruby,1.068,200.883,1.064,133.539,0.737,0.695,0.364,0.076,0.083,5668.0,https://www.vlr.gg/player/17318/blossi?timespan=all,0.85,0.85
Harmonee,ALTERNATE aTTaX Ruby,0.953,180.583,0.948,122.061,0.715,0.627,0.308,0.074,0.085,4054.0,https://www.vlr.gg/player/30042/harmonee?timespan=all,0.85,0.85
